-6.7155154476375439e+218  +  j * -4.3671644602434242e+25 
3.6161160529578983e+167  +  j * inf 
9.2551879082563848e+135  +  j * 3.7655840285688667e+161 
inf  +  j * inf 
-inf  +  j * -inf 
inf  +  j * inf 
4.0582181896154053e+93  +  j * 7.8290995477479126e+103 
6.4837335666019423e+190  +  j * 3.5644067325173400e+190 
inf  +  j * inf 
-inf  +  j * -inf 
inf  +  j * inf 
-6.8372549792155836e+214  +  j * -4.3091033305484276e+214 
inf  +  j * inf 
-5.3375812960796468e-93  +  j * 9.3592308796623258e+61 
5.9218373428628211e+50  +  j * 3.5218923029853582e+144 
4.0917382598701773e+149  +  j * 6.9461515292103493e+149 
-3.2565371863561784e-93  +  j * -4.2127159777192857e+04 
-1.7753057120065898e+54  +  j * 7.9501117699063585e-145 
-inf  +  j * -inf 
-1.7327534972716096e+195  +  j * -1.1679847981112820e+195 
-inf  +  j * -inf 
-inf  +  j * -inf 
-1.4298177044469735e+107  +  j * 5.3674035348328916e-83 
-1.2144839483597442e+303  +  j * -6.8576550859921109e+302 
4.3058833052925017e+141  +  j * inf 
inf  +  j * inf 
-7.7229446472850709e+291  +  j * inf 
6.1132456267843117e+245  +  j * 1.0274161043588670e+253 
1.0304611905453905e-142  +  j * 8.2005323578699814e-143 
5.0436094937940442e+164  +  j * -1.5557311574548829e+254 
inf  +  j * inf 
-5.7240394370558705e+79  +  j * -4.5928360091184771e+82 
9.2637920427943972e+256  +  j * -inf 
3.1774689379585950e+257  +  j * 2.2185995312835979e+166 
inf  +  j * inf 
-6.2370009672959994e+290  +  j * -1.2377924039396047e+291 
-1.4106753892748464e+151  +  j * -1.2006779709144924e+180 
4.3813139678289839e-45  +  j * -1.1290443926901205e-168 
inf  +  j * inf 
1.2211802952786931e+26  +  j * 3.4316770545744995e+77 
-1.3766298125281622e-264  +  j * -9.9241610332960957e-265 
-1.0350527006597619e-171  +  j * -1.5980678025908427e-171 
-inf  +  j * -inf 
inf  +  j * -inf 
inf  +  j * inf 
-0.0000000000000000e+00  +  j * -0.0000000000000000e+00 
5.3804279251000371e+108  +  j * -1.9102387518875972e+247 
-4.3987743672306522e+115  +  j * -3.9402006196394479e+115 
inf  +  j * inf 
1.0299316674444660e+197  +  j * 7.4751027079122046e+196 
-7.5094867167285331e+24  +  j * -3.8257499785263115e-182 
-1.0842698651683405e-102  +  j * -8.9295889943927733e-103 
-6.3961519584335097e+38  +  j * 1.0750754713378275e+59 
1.5650050465168816e-157  +  j * -5.1295863256553068e-175 
-1.4536774485912138e+135  +  j * -2.0112430581824418e+135 
-1.8152061871066688e+280  +  j * -2.5521051487585752e+280 
-6.5532488922550375e+193  +  j * -3.3788430383523838e+213 
-1.8268770466636286e+47  +  j * -3.3176847233752902e+47 
-1.5060897218332120e+262  +  j * -7.8722019662807173e+261 
-2.3247995061232108e+41  +  j * 5.4393638702913105e+24 
-1.6931678613292897e+103  +  j * 1.4408042333751771e+121 
3.1933444952555517e+293  +  j * 4.9860915692087384e+293 
inf  +  j * inf 
3.5149059381981344e+213  +  j * 2.6931895815927672e+213 
6.7072466607466911e+92  +  j * 5.2148120994162844e+92 
-3.0185785590033823e+128  +  j * -4.4877035377534369e-14 
-8.0611348134714546e+264  +  j * -1.2530355364881636e+265 
inf  +  j * inf 
inf  +  j * inf 
inf  +  j * inf 
1.3803492693581128e+70  +  j * 1.8644101083374522e+70 
-inf  +  j * -inf 
-inf  +  j * -inf 
4.2992455437461363e+17  +  j * 9.8458742216632654e+163 
9.3235024038153123e-95  +  j * -6.7173484494405627e-25 
-inf  +  j * -inf 
4.3961181700714616e+219  +  j * 3.2077197744048820e+142 
inf  +  j * inf 
inf  +  j * inf 
-3.1658291388557380e+175  +  j * -4.2416619612020806e+175 
2.3714219875802357e+80  +  j * 2.7248129291443848e+80 
-1.1969545689400745e-05  +  j * 3.3881317890172014e-21 
3.0007415401596505e+96  +  j * 6.0889292660909676e+186 
-5.6097141838190933e-92  +  j * 9.3038303924830740e-07 
2.3970182936024055e-94  +  j * 3.7160585490958698e-94 
-1.9259299443872359e-34  +  j * -2.2613896144631971e-34 
-1.4027579833653779e-191  +  j * -1.5026287645434153e-191 
-2.6931895815927672e+213  +  j * -4.0235255069073928e+213 
3.9021856878949903e+143  +  j * 5.3517852067498437e+143 
2.3598275002970776e+233  +  j * 1.1014892188771068e+248 
-inf  +  j * -1.4042709303571673e+244 
1.9595533242629370e+202  +  j * 3.7173702718251241e+202 
9.6841884224080865e+116  +  j * inf 
2.8269553036454149e+73  +  j * 3.5535678059169920e+73 
-inf  +  j * -1.3859791016127346e-14 
-1.9975933660631836e+150  +  j * -1.6366953039480709e+150 
6.6479413965323833e+177  +  j * 4.0522612977353447e+177 
-8.5761638362974335e+271  +  j * -6.7621699985365152e+271 
-inf  +  j * -inf 
-6.6085722936131335e+191  +  j * 1.4254769464331213e+143 
-inf  +  j * -inf 
7.5272186337170471e+296  +  j * 6.5399695262833699e+296 
inf  +  j * inf 
-4.8811161709101983e+96  +  j * -1.3205761441636829e+32 
-2.0215684627197030e+145  +  j * 3.0256576093507350e+218 
2.5319078702425442e+286  +  j * 1.9033816428515623e+286 
-6.1917793852038264e+146  +  j * 1.5337212607191315e+232 
inf  +  j * -1.7076280873724506e+17 
-inf  +  j * -inf 
-inf  +  j * -inf 
-4.3777044335766471e-73  +  j * -4.9652377854416436e-83 
-inf  +  j * -inf 
-1.9769170903493597e+205  +  j * -1.0032913020226237e+205 
3.1147484222179899e-207  +  j * 4.8259726075368700e-207 
2.3809919134219978e+33  +  j * 2.2379823080945971e+03 
-inf  +  j * -inf 
-inf  +  j * 5.0459841400802991e+260 
-1.3513699699939329e-80  +  j * -8.4337583545844186e-81 
1.7200896710900139e+87  +  j * 9.9464647281957328e+86 
1.0399497603020050e+214  +  j * 5.3863791631855345e+213 
-2.3158417847463239e+77  +  j * -2.8760012686700248e+77 
4.9616650230196941e+145  +  j * 5.6396101578417374e+133 
-2.5428633758729329e+118  +  j * -2.0173827172553973e+118 
-4.8098152095208105e+111  +  j * -7.1425227946309011e+111 
inf  +  j * inf 
3.8455148621046061e+249  +  j * 3.5798629898093702e+249 
-inf  +  j * -inf 
-inf  +  j * -inf 
1.4531533591989380e+77  +  j * inf 
-1.3435752215134178e-138  +  j * -1.8678802613051792e-138 
5.2759238634715268e+205  +  j * -inf 
-2.0086583904092754e+23  +  j * -1.5111572745182865e+23 
-5.7277807836949922e+250  +  j * -7.4518870093987140e+250 
inf  +  j * inf 
6.1753102381415872e+100  +  j * -3.2991296397460511e-196 
4.0564648632666108e+196  +  j * -inf 
8.2804216052780952e-171  +  j * 1.1236076793856263e-170 
-1.3853455340393189e+20  +  j * -7.3786976294838206e+19 
-5.3776710781705330e+216  +  j * -1.0278861729788924e+216 
-6.8351585149469123e+97  +  j * -8.4063270324839282e+97 
4.3253092811384563e+45  +  j * 2.8544953854119198e+45 
-1.4181298336770850e+278  +  j * -2.0903216208198391e+278 
-1.7717174866341650e-231  +  j * 0.0000000000000000e+00 
9.8212607837841144e+136  +  j * 1.4588693793892376e+229 
inf  +  j * inf 
-inf  +  j * -2.9694242259923742e+259 
-2.9941800878770187e-38  +  j * 1.2086017834963839e-74 
inf  +  j * inf 
4.3397256032143590e+182  +  j * 2.7534279487082675e+23 
-8.5036748432594072e+104  +  j * -3.2334821566228924e+267 
3.3744436777484927e+275  +  j * -1.4967973699705144e+218 
-1.4830053482722257e+175  +  j * 1.8025917111387077e-57 
-6.0922327164681921e+29  +  j * -3.1691265005705735e+29 
-7.7539436027258403e+160  +  j * -5.6236422431789955e+160 
8.4785350697170055e+276  +  j * -1.6235482192174867e+269 
-1.8679957516074398e+81  +  j * -9.4856879503209427e+80 
4.2233473389548457e-80  +  j * 3.3735033418337674e-80 
1.1590179727581345e+256  +  j * -7.6345168196894583e+250 
2.0311515786906996e-196  +  j * 4.6853184254512559e-268 
-6.7306274191509188e+182  +  j * 3.2713226297479683e+206 
-2.2450452944129258e+145  +  j * -1.8970942227983903e+199 
3.4022212116128750e-103  +  j * 2.2323972485981933e-103 
6.3412826458193950e+14  +  j * 3.3409723995853038e-138 
4.1073409530140366e+224  +  j * 6.7424212039933342e+129 
-inf  +  j * -inf 
-inf  +  j * -inf 
-2.4308581149612229e+244  +  j * inf 
-1.8827235292260111e+104  +  j * 2.4654490166694549e+103 
-inf  +  j * -inf 
-1.0976050975768899e-50  +  j * 7.2125248444337818e-148 
-inf  +  j * -inf 
-2.6926859849012241e-41  +  j * -7.5396771403549536e-146 
4.5434065054340753e+208  +  j * 4.1094811730846668e+208 
-inf  +  j * -2.5983599155348178e+237 
inf  +  j * inf 
-1.1748131616922825e+171  +  j * inf 
-2.7221089897487129e+163  +  j * -1.2707347586734548e+233 
4.6852972499703424e-279  +  j * -2.2042473961351860e-273 
-1.4551915228366852e-11  +  j * -1.7420757996046588e-11 
7.0295528039737443e+159  +  j * 8.1675287264356867e+159 
-inf  +  j * -inf 
4.9891440926740792e+01  +  j * -6.0397242630312835e-21 
-inf  +  j * -inf 
1.6401064715739963e-142  +  j * 1.8199624896093165e-142 
-9.2109410622953467e+214  +  j * -3.2537939079760883e+137 
2.9445500604468357e-100  +  j * 2.2859747825645500e-100 
-7.3260487971704295e+175  +  j * 1.7218964686133105e+104 
inf  +  j * inf 
8.1081025956834663e+134  +  j * 7.2683872429560689e+134 
-6.6588538358850836e+200  +  j * -6.1236041383216780e+200 
-inf  +  j * -inf 
1.6361330317012556e+139  +  j * 1.2809789789116930e+174 
inf  +  j * inf 
-6.9089348440755557e-77  +  j * -1.0826937155954441e-76 
-1.5295489347766796e-34  +  j * -4.0002513306901766e-11 
-inf  +  j * -inf 
8.3593469312791151e+24  +  j * 4.8357032784585167e+24 
-inf  +  j * -3.2847650451497263e+218 
-1.3221119375804972e+123  +  j * -1.7252857249819582e+123 
-inf  +  j * -inf 
inf  +  j * 4.9809897509393477e+290 
inf  +  j * -1.2578630534038137e+10 
-2.0455578092528420e+35  +  j * -1.9258581981888185e+117 
-5.4648688785668719e+227  +  j * inf 
-2.3698332901890131e-65  +  j * -1.8991135491519597e-65 
-inf  +  j * -inf 
-1.2338789709326767e-178  +  j * -1.4900310696326376e-178 
-1.4044477616111843e+306  +  j * -2.4712937177119516e+306 
-7.3475699669729995e+210  +  j * -1.3201322521470258e+274 
-8.6434591894748722e+196  +  j * 3.1895961605400777e+231 
inf  +  j * inf 
0.0000000000000000e+00  +  j * -0.0000000000000000e+00 
-9.0154292030956927e+63  +  j * -7.7765021362345434e+106 
inf  +  j * inf 
4.4942328371557898e+307  +  j * 6.5064550724042490e+307 
-7.7117435683292292e-180  +  j * -1.0720891308891875e-179 
-1.0028279379765935e+74  +  j * 1.4385647080279845e+65 
3.8412417006746119e-101  +  j * 1.9530760991551835e-71 
9.8314270440196514e+205  +  j * inf 
-4.2105988849524637e-14  +  j * -2.8421709430404007e-14 
-1.2541141275282797e+204  +  j * -2.0007852895578314e+204 
-9.3737712323098350e+203  +  j * -1.5092819445770549e+104 
-2.6221651353532550e+147  +  j * 7.2505544924938455e+107 
inf  +  j * inf 
inf  +  j * inf 
-1.5466889011820435e+292  +  j * -9.9792015476735991e+291 
1.0774218056329992e+197  +  j * 7.4751027079122046e+196 
4.1495155688809930e+180  +  j * 7.5482076500602254e+180 
-1.1734350076725719e+108  +  j * -5.8713564569345831e+107 
-inf  +  j * 5.2417443998744740e+163 
-1.4334366349937947e+104  +  j * -1.7937082005926341e+104 
6.8406307969155464e-37  +  j * 3.7615819226313200e-37 
2.5735953125193725e+260  +  j * 2.4600631144627242e+260 
-9.9736833064835429e-176  +  j * 7.9885001168398656e+16 
3.5873240686715317e-43  +  j * 7.0925189637047701e-43 
inf  +  j * inf 
-2.1359870359209101e+96  +  j * -3.4341376603456630e+96 
1.2777103115249387e+113  +  j * 7.6957043352332967e+112 
inf  +  j * inf 
-1.9241533681914463e-26  +  j * -1.2924697071141057e-26 
inf  +  j * inf 
1.9615942923083377e+56  +  j * 3.1981202931788059e+56 
3.2332110185927024e+132  +  j * -8.7853697982639380e+161 
-inf  +  j * -7.3238105378286934e+291 
inf  +  j * inf 
1.5047357925809515e+81  +  j * 7.6870066488178020e+106 
-1.3938460380899291e+298  +  j * -1.7487701095261320e+127 
2.8668732699875894e+104  +  j * 3.5747648972599925e+104 
1.0780991061269194e-109  +  j * 1.6666168744797568e+138 
-1.3391960476564123e+172  +  j * -7.7290750460345167e+171 
inf  +  j * inf 
8.8185842015544713e-22  +  j * 2.9584906884006918e+182 
-6.3295006492696382e-44  +  j * 1.0872487090888992e-59 
-3.8933708736358533e+147  +  j * -3.1966705155235760e+147 
-4.2181047170677162e+264  +  j * -3.1286310549026033e+298 
-6.4407791997466660e+248  +  j * -inf 
-3.2770356912299696e-98  +  j * -4.5112502982657283e-56 
2.4069899854071008e-110  +  j * -1.4843231550480470e+120 
inf  +  j * inf 
inf  +  j * -6.4653398353232889e+150 
inf  +  j * -5.9652037150488370e+90 
-4.1948427964309201e-10  +  j * 4.4583459633736744e+228 
9.9988581547797125e+193  +  j * inf 
4.3135914667441024e+68  +  j * 8.3055760789183548e+68 
inf  +  j * inf 
-7.9361876288094871e+244  +  j * 9.8730093449143050e+293 
-2.0065826040452475e+205  +  j * -2.9796909870253749e+205 
-inf  +  j * -inf 
-3.3706507677708927e+04  +  j * -3.2768000000000000e+04 
-inf  +  j * -9.7164551151222869e+195 
-inf  +  j * -inf 
8.1979192083226842e+00  +  j * 2.0500556176667366e-151 
1.2916201863200373e-270  +  j * 1.7452601562377000e-260 
-2.6672057731519417e+241  +  j * -3.4013999954252245e+241 
-3.5496924077421218e+87  +  j * 6.5633987943502062e+96 
-inf  +  j * -inf 
-3.3815161879412034e-71  +  j * -7.3134341997521698e-20 
-inf  +  j * -inf 
inf  +  j * -inf 
-6.9598253679790485e+79  +  j * 6.9248192668765775e+105 
inf  +  j * inf 
inf  +  j * inf 
-inf  +  j * -inf 
-8.5307659482628271e+26  +  j * 6.4541980604191028e-41 
inf  +  j * inf 
-inf  +  j * -inf 
inf  +  j * inf 
inf  +  j * -5.2679075175298718e+26 
2.9239060836163168e+25  +  j * 1.9342813113834067e+25 
-7.3988153315377880e+38  +  j * -3.8913047232983939e+50 
inf  +  j * inf 
7.6713577742124916e+295  +  j * 4.0874809539271062e+295 
8.1834765197403547e+149  +  j * 1.5136277155246829e+150 
-6.6896866105763486e+104  +  j * inf 
4.0524803321213353e+232  +  j * -inf 
-7.8886090522101181e-31  +  j * -1.5658722408262462e-30 
-inf  +  j * -inf 
-inf  +  j * -inf 
2.0577419643237839e+168  +  j * 1.9888288283797375e+172 
-inf  +  j * -inf 
4.4201912527066818e+158  +  j * 8.1035203377489545e+131 
inf  +  j * inf 
inf  +  j * -1.8165085929709537e+58 
-3.3093630189664328e-64  +  j * 6.7764619801232943e-47 
3.6904719024096781e+230  +  j * 4.9690643240182029e+263 
5.6796054539053404e-44  +  j * 4.4841550858394146e-44 
-1.8971375900641885e+81  +  j * -3.2552961643145349e+81 
-inf  +  j * -4.9280553804301810e+196 
7.5885503602567542e+81  +  j * 1.3561984880597741e+82 
-inf  +  j * -inf 
-inf  +  j * -inf 
6.3424661657404218e+199  +  j * 3.8272525864510488e+199 
0.0000000000000000e+00  +  j * 4.9991177166360439e-108 
-inf  +  j * -inf 
-inf  +  j * 6.9794369676753056e-34 
-1.1683859883020684e-65  +  j * -9.4955677457597987e-66 
1.5177100720513508e+82  +  j * 2.0887739242721831e+82 
6.5588933273749754e+148  +  j * inf 
7.3789327611830239e-149  +  j * 3.3623891420260094e-105 
-4.7940365872048111e-94  +  j * -6.1308496082600621e-94 
-1.6903136260457691e+291  +  j * -inf 
-8.9738576546232426e+217  +  j * -4.4489182622741131e+221 
1.2771070367673299e+176  +  j * 1.2663316555422952e+176 
-3.8312388521647221e+53  +  j * -5.8993525325117735e+53 
2.0261306488676723e+177  +  j * 3.3976801593925940e+177 
-1.7555597020139804e+305  +  j * -2.4927414141734554e+305 
-inf  +  j * 5.7588105682690010e+125 
3.3079728880000739e+274  +  j * -2.3482263623984791e+257 
-inf  +  j * -inf 
1.2930479397354861e-200  +  j * -3.8123830591507595e-165 
4.9582797019628869e+251  +  j * 4.5822246269559938e+251 
-1.6212792351829910e-22  +  j * -1.2469630353874678e+231 
8.4337583545844186e-81  +  j * 1.0220333236248921e-80 
4.8579267449089140e+187  +  j * -1.0437931259769206e+74 
-4.4050158047453269e+260  +  j * -2.4600631144627242e+260 
-1.8593925544003774e+285  +  j * -inf 
-8.7490028991320477e+99  +  j * -1.5552293074723352e+100 
3.5910604374153675e-189  +  j * 6.7754676377413004e-189 
5.0461169545390508e+77  +  j * 4.0840592862058274e+77 
-4.6548424718356375e+218  +  j * -3.5300174483852719e+218 
3.4843645943824978e+84  +  j * 6.2087792542078340e+61 
3.5805499604011184e+73  +  j * -inf 
-3.2857715108819385e-224  +  j * -2.1612908839133068e-224 
-2.4790059213424452e+284  +  j * 1.2771441673560413e+229 
-5.3745270561955446e+204  +  j * -1.6445997165665189e+205 
2.2662777498902796e-218  +  j * 2.5476173180089381e-218 
-7.1591391621603564e+48  +  j * 3.8058860974468677e+39 
inf  +  j * inf 
-8.2546020489947695e+267  +  j * -1.2250310978583465e+268 
inf  +  j * inf 
-4.6385293412629591e-48  +  j * -1.0158796624804914e-182 
1.0654350853465736e-65  +  j * 2.5204123535533946e+131 
-inf  +  j * -inf 
2.8963488305925356e+31  +  j * -3.0418753834254920e+45 
inf  +  j * inf 
-inf  +  j * -3.9527451231172468e+162 
inf  +  j * inf 
-1.9652538411402238e+27  +  j * -2.4608077051760044e+206 
inf  +  j * inf 
1.3597132616109238e+185  +  j * 1.9206031080969726e+185 
-inf  +  j * -inf 
inf  +  j * inf 
-1.3479973333575320e+67  +  j * -1.9563261746166824e+67 
-3.4347648862629731e+150  +  j * 7.8641703885427413e+279 
-1.4557381926612802e-74  +  j * -3.6871199706142921e-126 
9.0539887454282742e+156  +  j * -1.2825640076516679e+164 
-2.3533024388713953e+274  +  j * -1.7311155196253479e+274 
5.1454603613787927e+06  +  j * inf 
-1.3413795731635752e-15  +  j * -2.2313326626286800e+104 
-2.1638943995316848e+273  +  j * -3.9258042164919984e+273 
-3.7351139921086025e-246  +  j * -1.2235348755505950e-264 
inf  +  j * inf 
-8.2193856359805441e+155  +  j * 7.4379146898145228e+84 
inf  +  j * 2.2732497446202202e+172 
inf  +  j * -inf 
inf  +  j * inf 
6.6680144328798543e+240  +  j * 1.0008191968932400e+241 
-inf  +  j * -inf 
-3.2898944548616439e+105  +  j * -2.2934986159900715e+105 
6.5577617543874852e+56  +  j * 5.7938553079897834e+110 
2.2956916679933833e+300  +  j * inf 
4.0838501119029053e-29  +  j * 2.7555998184608110e+268 
-5.6820497641608398e+211  +  j * 7.8541507286455242e+286 
1.1567161174868859e+223  +  j * 1.8078071254756604e+223 
8.5105039774221155e+145  +  j * -inf 
inf  +  j * inf 
6.0995587274058882e+195  +  j * 7.5629296561966804e+276 
-1.4339344072334006e+127  +  j * 3.4344156683340392e+151 
-2.2526230206026405e+186  +  j * -2.1755412185774780e+186 
-5.2162925051603918e-03  +  j * -7.9149950380313055e+77 
-inf  +  j * -inf 
-2.4600085678733827e-62  +  j * -1.9446922743316068e-62 
inf  +  j * inf 
9.8314559062249108e-55  +  j * -6.9683149070924570e-63 
9.7816265533804549e+273  +  j * 8.6555775981267394e+273 
-inf  +  j * -inf 
-1.7574958491471159e+53  +  j * -8.2847640203100388e-28 
2.0455208796259356e-100  +  j * 1.2430699086396152e-86 
6.5384832417578110e-37  +  j * 3.7615819226313200e-37 
1.5474250491067253e+26  +  j * 1.9807148779841982e+26 
2.8053404749311002e+257  +  j * -7.8191173137112765e+161 
-inf  +  j * -inf 
5.9285549689505892e+79  +  j * 5.9679121646157610e+79 
6.0301632300478948e+126  +  j * 4.4479683394199529e+181 
8.4325693426179418e+108  +  j * 1.8044878395645410e+287 
1.0463951242053392e+298  +  j * 1.4643833283627971e+298 
-5.8803247096127334e+113  +  j * -inf 
-5.0203957328217937e+240  +  j * -3.3340072164399271e+240 
1.2581042868619693e+164  +  j * -5.4860609199376071e-60 
-1.1140102402530492e+174  +  j * -9.8932160589241814e+173 
-6.0862088827750278e+08  +  j * 1.4474755418204364e-273 
6.1832600368276134e+172  +  j * 6.7074465964711325e+172 
1.8432108599359119e+235  +  j * 1.2718228212127408e+235 
2.6331303546333183e+21  +  j * -2.3127263116202146e+136 
inf  +  j * inf 
inf  +  j * inf 
-inf  +  j * -inf 
-2.0603208716707308e-107  +  j * 1.4943865179643871e-156 
-2.0647074620501321e+03  +  j * -3.9816519392188772e-169 
2.3846388898847269e-57  +  j * -2.4062768742648433e-117 
4.3556142965880123e+40  +  j * 5.2526424802547110e+40 
-7.4785737657660562e-131  +  j * -7.0191057867300319e-65 
-inf  +  j * -inf 
inf  +  j * -1.0259365187697172e+203 
1.2392900282011285e-299  +  j * 1.1945774316841202e-299 
-7.6777853546971872e-178  +  j * -4.8512423300679775e-150 
-5.8207660913467407e-11  +  j * -7.0000446292665628e-11 
6.9648678241248512e+295  +  j * 4.0874809539271062e+295 
-inf  +  j * -inf 
3.0518035710458726e+287  +  j * -inf 
6.4325117114305778e-47  +  j * -1.5595608282551987e-61 
2.9981716312659845e+09  +  j * 2.4561882019042969e-03 
2.6862829752110365e+186  +  j * 2.1755412185774780e+186 
1.2037062152420224e-35  +  j * 1.9694177222844396e-35 
-1.2769284679256404e-107  +  j * -6.8127357440130412e-108 
1.6708156558675031e+189  +  j * 2.6962367201970115e+204 
-3.7425851765240344e+67  +  j * 3.7325767525465694e+161 
2.7154937811510811e-61  +  j * -4.8270625847268128e+125 
-3.0403661801034705e+145  +  j * -4.5321972815646981e+255 
-inf  +  j * -inf 
-1.5888428806159993e+217  +  j * -2.2077953036379391e+234 
-1.8248681058105066e-12  +  j * 5.1118182617732531e+34 
-5.0573352674427444e+46  +  j * -4.5671926166590716e+46 
-1.6530128943754325e+226  +  j * 5.8212465766150318e+182 
-inf  +  j * -4.1384133853666883e+176 
3.5183307874640300e+301  +  j * -inf 
6.0971651373359223e+141  +  j * 6.4415452918859538e+141 
-5.3503398221312996e+65  +  j * 1.9538754275888401e-67 
-1.2615958354446205e-165  +  j * -3.8763858612663158e-168 
-1.4378103008597536e+59  +  j * 5.9519209712366121e+96 
3.6751136761783848e+197  +  j * -inf 
1.3387278706572103e+274  +  j * 8.6555775981267394e+273 
inf  +  j * inf 
inf  +  j * 6.6181199554657510e+85 
inf  +  j * inf 
2.5988524414112248e-113  +  j * 5.0789241705930337e-113 
-3.7973897203218487e+200  +  j * inf 
inf  +  j * -3.5303783637749509e+223 
1.2534179602138986e-08  +  j * 3.9331776460188318e-44 
-9.9464647281957328e+86  +  j * -1.4245169683807779e+87 
3.6205212100075207e-19  +  j * 2.1648960000743255e+279 
-inf  +  j * 6.6357455065955677e+268 
inf  +  j * inf 
-6.8025655525711439e+00  +  j * 1.2399172428742232e+196 
-inf  +  j * -inf 
-2.8317624859939936e+244  +  j * -2.7312187117075883e+244 
6.2170439799354256e+101  +  j * 7.8995429303142060e+65 
-8.3080151839706108e+128  +  j * -inf 
1.4218976613245830e+82  +  j * -2.1260005939926747e+28 
-5.4286770024530779e+260  +  j * -4.9201262289254483e+260 
5.3771460465673399e+134  +  j * 3.3119107218455105e+192 
-inf  +  j * -inf 
7.6739158571333346e+223  +  j * 2.5959118317486736e+286 
-2.7196646422400845e+50  +  j * -5.6201922509191715e+86 
5.9676416569735176e+120  +  j * 5.1644997561738172e+120 
-3.5453245841927125e+277  +  j * -3.7792667689278894e+277 
-1.4354970686262152e+291  +  j * -1.2474001934591999e+291 
inf  +  j * inf 
inf  +  j * inf 
-inf  +  j * 3.2048993775524758e+286 
-inf  +  j * -inf 
2.4255905052072346e+18  +  j * 3.6351673060008269e+21 
1.3843573955023234e-40  +  j * -1.0566416646547910e+33 
2.7477103920232929e+114  +  j * 2.4626253872746550e+114 
-2.3871515347669759e+88  +  j * -5.6087191035244210e+101 
-5.8086597987413401e+281  +  j * -1.1593594575420100e+282 
6.3896189999890990e+187  +  j * -2.7138707335977424e-10 
-inf  +  j * 1.8624719508301476e+161 
-inf  +  j * -inf 
1.3557580265784728e+91  +  j * 1.6710064952920760e+80 
-6.8354874291330833e+95  +  j * -5.3399675898022752e+95 
6.8288073241299956e+181  +  j * 6.6392249102095887e+181 
1.3937965749081639e+42  +  j * 2.2733237651310906e+42 
inf  +  j * inf 
-1.5267077384498232e+223  +  j * 3.4656757415944534e+232 
-6.4066659045859230e-145  +  j * -9.8976979177088162e-145 
-inf  +  j * -inf 
-inf  +  j * -inf 
1.1296055834832870e+220  +  j * 1.4356870771408907e+220 
6.1764053854156256e+92  +  j * -2.1060455055275097e+216 
inf  +  j * inf 
3.1561203663193491e+199  +  j * 1.9136262932255244e+199 
-inf  +  j * -inf 
-9.3981421200092004e+83  +  j * -4.3207381073116266e-34 
9.1117604055094038e-25  +  j * 8.2718061255302767e-25 
-1.5087987052223268e+108  +  j * 1.2217063081317172e-139 
-8.2276610310801842e+104  +  j * -5.0856803432247982e+52 
3.8599688468386071e+57  +  j * inf 
-2.1629910090254336e+75  +  j * 8.2075067209115361e+280 
-inf  +  j * -inf 
-5.7931285522959142e-36  +  j * 6.7359062177073195e-181 
-1.1856858811509870e+246  +  j * -8.7398998774642826e+245 
-6.2000878622770709e+306  +  j * 8.3077012836194072e+172 
1.5871646586422077e+138  +  j * 1.4885657073574029e+138 
-inf  +  j * -inf 
inf  +  j * inf 
-inf  +  j * inf 
9.9548385616918157e+290  +  j * 6.2370009672959994e+290 
-1.6209045190941379e+178  +  j * -3.0572553903498877e+178 
-3.9443045261050590e-31  +  j * -6.8196040911400791e-31 
-inf  +  j * 6.5741117157207348e+252 
3.0441156638006401e+220  +  j * -inf 
inf  +  j * inf 
-9.8121764432971347e+259  +  j * -6.1501577861568104e+259 
-inf  +  j * -inf 
3.7541149451161342e+240  +  j * -1.0804334262832359e+98 
-5.7294663668760244e+215  +  j * -4.7336978332533859e+275 
-inf  +  j * -inf 
-6.9786275174708793e+138  +  j * 1.7172594915594375e-87 
5.2997703149656939e+30  +  j * 5.0706024009129176e+30 
9.9498391200333409e+102  +  j * -3.0001687910991089e+140 
-1.3776632192207713e-171  +  j * 3.1062600242513689e-169 
-1.4214178788812845e-248  +  j * 8.3154524623576541e-230 
-inf  +  j * -3.9788392856696488e+296 
7.9370754938420713e+175  +  j * 6.1813054535500368e+33 
-2.6556241804847679e+46  +  j * -2.2835963083295358e+46 
3.1745017914170773e+183  +  j * 1.9220920934409983e+275 
-1.3278449820419177e+182  +  j * -2.5126498509204998e+182 
-inf  +  j * -1.9158050517113399e+274 
2.6676779616043200e+233  +  j * 3.9844240860116362e+103 
-inf  +  j * -inf 
-1.2515698396134263e-31  +  j * -5.1388648400848410e-27 
4.4678901844030126e+152  +  j * 4.1899399781070616e+152 
-inf  +  j * 3.0521162341687434e+111 
-inf  +  j * -1.1598592275569342e+228 
1.2320377524546227e+44  +  j * -1.5396735879326942e+06 
inf  +  j * inf 
-inf  +  j * -inf 
5.0269117084648720e-88  +  j * 5.9715624866110250e-88 
-3.8360291393459197e+51  +  j * -3.1412402063506140e-131 
-0.0000000000000000e+00  +  j * 0.0000000000000000e+00 
4.2675292370431067e+242  +  j * 6.9715186634722492e+242 
inf  +  j * inf 
5.6029027383752746e+115  +  j * 1.0649481829085628e+134 
2.2743856475585561e+200  +  j * 1.5309010345804195e+200 
-1.9549074441872443e+127  +  j * -2.0292834424841578e+113 
4.1136326964987170e+168  +  j * inf 
-7.9397166924237404e+65  +  j * -3.7097028822464588e+111 
